"","venue","show_date","artist","artist_id","song","song_id","track_uri"
"842","House of Blues",2023-10-18,"Owl City","07QEuhtrNmmZ0zEcqE9SF6","Vanilla Twilight","0vCTQcxSGAgjHaiAsIANKn","spotify:track:0vCTQcxSGAgjHaiAsIANKn"
"843","House of Blues",2023-10-18,"Owl City","07QEuhtrNmmZ0zEcqE9SF6","The Tornado","3Gqvfg9F5XZU89mpYBS2R6","spotify:track:3Gqvfg9F5XZU89mpYBS2R6"
"844","Byline Bank Aragon Ballroom",2023-10-18,"Kim Petras","3Xt3RrJMFv5SZkCfUE8C1J","Unholy (feat. Kim Petras)","0NZPBYD5qbEWRs3PrGiRkT","spotify:track:0NZPBYD5qbEWRs3PrGiRkT"
"845","Byline Bank Aragon Ballroom",2023-10-18,"Kim Petras","3Xt3RrJMFv5SZkCfUE8C1J","Treat Me Like A Slut","0dlP9SnqQa5k1A9mReybFb","spotify:track:0dlP9SnqQa5k1A9mReybFb"
"846","Byline Bank Aragon Ballroom",2023-10-18,"Kim Petras","3Xt3RrJMFv5SZkCfUE8C1J","XXX","3QcWzAQvI41KYheHtvsNoT","spotify:track:3QcWzAQvI41KYheHtvsNoT"
"847","Byline Bank Aragon Ballroom",2023-10-18,"Kim Petras","3Xt3RrJMFv5SZkCfUE8C1J","Can't Do Better","7t9gDWqX10tbhtriPR1Cnd","spotify:track:7t9gDWqX10tbhtriPR1Cnd"
"848","Byline Bank Aragon Ballroom",2023-10-18,"Kim Petras","3Xt3RrJMFv5SZkCfUE8C1J","They Wanna Fuck","27mMvmKRyrsz7i2cfTMgSQ","spotify:track:27mMvmKRyrsz7i2cfTMgSQ"
"849","Metro",2023-10-18,"Tirzah","6f5lOlSFJw9K79gaNnmWAd","No Limit","1YR94xmVWP4Y4t8jojuFow","spotify:track:1YR94xmVWP4Y4t8jojuFow"
"850","Metro",2023-10-18,"Tirzah","6f5lOlSFJw9K79gaNnmWAd","Make It Up","66aoMO408FA4pLR2xWVH3f","spotify:track:66aoMO408FA4pLR2xWVH3f"
"851","Metro",2023-10-18,"Tirzah","6f5lOlSFJw9K79gaNnmWAd","Holding On","4RjwMyr4D2W4py79Heop9l","spotify:track:4RjwMyr4D2W4py79Heop9l"
"852","Metro",2023-10-18,"Tirzah","6f5lOlSFJw9K79gaNnmWAd","Ooo Never","1RIobw2bC0MblST5v4kbRR","spotify:track:1RIobw2bC0MblST5v4kbRR"
"853","Metro",2023-10-18,"Tirzah","6f5lOlSFJw9K79gaNnmWAd","F22","4NM45sK65OBAqXeWjDyJ1d","spotify:track:4NM45sK65OBAqXeWjDyJ1d"
"854","The Salt Shed",2023-10-18,"Les Claypool’s Fearless Flying Frog Brigade","0tEEmGcFJiCm9kPY14wxzE","One Better","45wViUjhlClQRK1cqM2ptP","spotify:track:45wViUjhlClQRK1cqM2ptP"
"855","The Salt Shed",2023-10-18,"Les Claypool’s Fearless Flying Frog Brigade","0tEEmGcFJiCm9kPY14wxzE","Pipe Line","0qAib13kyFCClJpGLF8mGk","spotify:track:0qAib13kyFCClJpGLF8mGk"
"856","The Salt Shed",2023-10-18,"Les Claypool’s Fearless Flying Frog Brigade","0tEEmGcFJiCm9kPY14wxzE","Wynona's Big Brown Beaver","2CTqvgyzm2I0cDyLmbXwY2","spotify:track:2CTqvgyzm2I0cDyLmbXwY2"
"857","The Salt Shed",2023-10-18,"Les Claypool’s Fearless Flying Frog Brigade","0tEEmGcFJiCm9kPY14wxzE","Whamola","6mb5zn63gu4AkzWGSLlpud","spotify:track:6mb5zn63gu4AkzWGSLlpud"
"858","The Salt Shed",2023-10-18,"Les Claypool’s Fearless Flying Frog Brigade","0tEEmGcFJiCm9kPY14wxzE","South Park Themes (Live)","189R06829H84ILxwDb44KC","spotify:track:189R06829H84ILxwDb44KC"
"859","The Salt Shed",2023-10-18,"Les Claypool’s Fearless Flying Frog Brigade","0tEEmGcFJiCm9kPY14wxzE","Rumble of the Diesel","6fUUHpkSaLWpN82SCqxcxo","spotify:track:6fUUHpkSaLWpN82SCqxcxo"
"860","Schubas",2023-10-18,"JOHN","3DGEaxQk7Zd4EJv5xi5ik5","2AM Freestyle","7miwohQLP51q0m3ehwB95G","spotify:track:7miwohQLP51q0m3ehwB95G"
"861","Schubas",2023-10-18,"JOHN","3DGEaxQk7Zd4EJv5xi5ik5","New Dreams","3gmZlMmvjR0g9FDvPK0FRo","spotify:track:3gmZlMmvjR0g9FDvPK0FRo"
"862","Schubas",2023-10-18,"Tunic","51M2l9r2xX31tNp0SA4WZf","Disappointment","1tGLk2XjQuVMOYvpmf3k8b","spotify:track:1tGLk2XjQuVMOYvpmf3k8b"
"863","Schubas",2023-10-18,"Tunic","51M2l9r2xX31tNp0SA4WZf","Whispering","2ZiQsgLrIbZV81l6hmlnxC","spotify:track:2ZiQsgLrIbZV81l6hmlnxC"
"864","Schubas",2023-10-18,"Tunic","51M2l9r2xX31tNp0SA4WZf","Boss - Revised","3TfMzeUtGOc4qVUi0V3Pzy","spotify:track:3TfMzeUtGOc4qVUi0V3Pzy"
"865","Schubas",2023-10-18,"Tunic","51M2l9r2xX31tNp0SA4WZf","My Body, My Blood","276nAeRuCDU50zjpVgtmle","spotify:track:276nAeRuCDU50zjpVgtmle"
"866","Schubas",2023-10-18,"Tunic","51M2l9r2xX31tNp0SA4WZf","Disease","0X27AHNihcIZvHWM8T0Vjq","spotify:track:0X27AHNihcIZvHWM8T0Vjq"
"867","Schubas",2023-10-18,"Tunic","51M2l9r2xX31tNp0SA4WZf","Sounds Repeat","2YUilfeMyDU96dBiOu3Ktc","spotify:track:2YUilfeMyDU96dBiOu3Ktc"
"868","Schubas",2023-10-18,"Tunic","51M2l9r2xX31tNp0SA4WZf","Apprehension","7ptdxKjHiIkqVCjI5qUFRh","spotify:track:7ptdxKjHiIkqVCjI5qUFRh"
"869","Schubas",2023-10-18,"Tunic","51M2l9r2xX31tNp0SA4WZf","Punishment Enough","0lIrlBg10SOH91a20q94XL","spotify:track:0lIrlBg10SOH91a20q94XL"
"870","Schubas",2023-10-18,"hydrodate","6Up868Tyt1E8Rrko7cVgVo","Early Reflections","2QLYjnxxRRsCjjbFDoI2aU","spotify:track:2QLYjnxxRRsCjjbFDoI2aU"
"871","Schubas",2023-10-18,"hydrodate","6Up868Tyt1E8Rrko7cVgVo","zane","0qJii9ym51oceqwgxYUYR4","spotify:track:0qJii9ym51oceqwgxYUYR4"
"872","Schubas",2023-10-18,"hydrodate","6Up868Tyt1E8Rrko7cVgVo","layers of dilemma","6IJ7KPe8yog4oEulD2hagg","spotify:track:6IJ7KPe8yog4oEulD2hagg"
"873","Schubas",2023-10-18,"hydrodate","6Up868Tyt1E8Rrko7cVgVo","interstate trance","0L24fMfkEErBJnQJlQKkyl","spotify:track:0L24fMfkEErBJnQJlQKkyl"
"874","Schubas",2023-10-18,"hydrodate","6Up868Tyt1E8Rrko7cVgVo","secret decree","7gezxL94A3Geoa4EyF44gE","spotify:track:7gezxL94A3Geoa4EyF44gE"
"875","Schubas",2023-10-18,"hydrodate","6Up868Tyt1E8Rrko7cVgVo","eve","7MpNczhfNne0iwvcUiEmIB","spotify:track:7MpNczhfNne0iwvcUiEmIB"
"876","Byline Bank Aragon Ballroom",2023-10-19,"The Summer Set","0pwyD6DhbFWn8uVSz2Fr0w","Boomerang","0akM7cwQ5xLQIIlTeWzubk","spotify:track:0akM7cwQ5xLQIIlTeWzubk"
"877","Byline Bank Aragon Ballroom",2023-10-19,"The Summer Set","0pwyD6DhbFWn8uVSz2Fr0w","Teenagers","1uSXquwFpP5gRBKPCdXfsX","spotify:track:1uSXquwFpP5gRBKPCdXfsX"
"878","Byline Bank Aragon Ballroom",2023-10-19,"The Summer Set","0pwyD6DhbFWn8uVSz2Fr0w","Lightning In A Bottle","5xrGRfPozR7XRlt9ny8bWo","spotify:track:5xrGRfPozR7XRlt9ny8bWo"
"879","Byline Bank Aragon Ballroom",2023-10-19,"The Summer Set","0pwyD6DhbFWn8uVSz2Fr0w","Chelsea","5QINEADMeb3ySesMe7K2da","spotify:track:5QINEADMeb3ySesMe7K2da"
"880","Byline Bank Aragon Ballroom",2023-10-19,"The Summer Set","0pwyD6DhbFWn8uVSz2Fr0w","Under the Influence(r)","1noQAliwpHxGOv0jfq9UTH","spotify:track:1noQAliwpHxGOv0jfq9UTH"
"881","Byline Bank Aragon Ballroom",2023-10-19,"Boys Like Girls","0vWCyXMrrvMlCcepuOJaGI","The Great Escape","56Tl3UgyZTqfZtvFNS31wm","spotify:track:56Tl3UgyZTqfZtvFNS31wm"
"882","Byline Bank Aragon Ballroom",2023-10-19,"Boys Like Girls","0vWCyXMrrvMlCcepuOJaGI","Two Is Better Than One (feat. Taylor Swift)","1MaqkdFNIKPdpQGDzme5ss","spotify:track:1MaqkdFNIKPdpQGDzme5ss"
"883","Byline Bank Aragon Ballroom",2023-10-19,"Boys Like Girls","0vWCyXMrrvMlCcepuOJaGI","Love Drunk","20X9OeC606XNwEtDBOym5u","spotify:track:20X9OeC606XNwEtDBOym5u"
"884","Byline Bank Aragon Ballroom",2023-10-19,"Boys Like Girls","0vWCyXMrrvMlCcepuOJaGI","Thunder","1MrNveiYvWyKNAMiqn8xS8","spotify:track:1MrNveiYvWyKNAMiqn8xS8"
"885","Byline Bank Aragon Ballroom",2023-10-19,"Boys Like Girls","0vWCyXMrrvMlCcepuOJaGI","Be Your Everything","5X1VGqaNrpXC8HBPEA4uDT","spotify:track:5X1VGqaNrpXC8HBPEA4uDT"
"886","Byline Bank Aragon Ballroom",2023-10-19,"State Champs","1qqdO7xMptucPDMopsOdkr","Stitches","5rQQaAUU86ulQ4uZIyS1hp","spotify:track:5rQQaAUU86ulQ4uZIyS1hp"
"887","Byline Bank Aragon Ballroom",2023-10-19,"State Champs","1qqdO7xMptucPDMopsOdkr","Where I Belong (feat. We The Kings)","6XbmIuDxm4gWpVYoGg5DQX","spotify:track:6XbmIuDxm4gWpVYoGg5DQX"
"888","Byline Bank Aragon Ballroom",2023-10-19,"State Champs","1qqdO7xMptucPDMopsOdkr","Secrets","5DKlSWi2DY3uXuwfctcRKi","spotify:track:5DKlSWi2DY3uXuwfctcRKi"
"889","Byline Bank Aragon Ballroom",2023-10-19,"State Champs","1qqdO7xMptucPDMopsOdkr","Everybody but You","40FJkZzaY8DWGtYoCB63EE","spotify:track:40FJkZzaY8DWGtYoCB63EE"
"890","Byline Bank Aragon Ballroom",2023-10-19,"State Champs","1qqdO7xMptucPDMopsOdkr","Elevated","2GNkR4EfPnXi0zRl5A89ky","spotify:track:2GNkR4EfPnXi0zRl5A89ky"
"891","Byline Bank Aragon Ballroom",2023-10-19,"LOLO","0H0OkFxp022WOyKlt3HmlA","Hit and Run","5NyA9sbbbRbjBeoJqFw1th","spotify:track:5NyA9sbbbRbjBeoJqFw1th"
"892","Byline Bank Aragon Ballroom",2023-10-19,"LOLO","0H0OkFxp022WOyKlt3HmlA","Don't Dream It's Over","3fRMhYmj4LTX6qh0SiBq0w","spotify:track:3fRMhYmj4LTX6qh0SiBq0w"
"893","Byline Bank Aragon Ballroom",2023-10-19,"LOLO","0H0OkFxp022WOyKlt3HmlA","Wild","0ZFuiyDETaNNLp4cNVVYVL","spotify:track:0ZFuiyDETaNNLp4cNVVYVL"
"894","Byline Bank Aragon Ballroom",2023-10-19,"LOLO","0H0OkFxp022WOyKlt3HmlA","Not Gonna Let You Walk Away","0UyCF0hctdZJomjdzDibPB","spotify:track:0UyCF0hctdZJomjdzDibPB"
"895","Byline Bank Aragon Ballroom",2023-10-19,"LOLO","0H0OkFxp022WOyKlt3HmlA","I Don't Wanna Have to Lie","33mhWQ1xdSkLRVw31APhLl","spotify:track:33mhWQ1xdSkLRVw31APhLl"
"896","Byline Bank Aragon Ballroom",2023-10-19,"Every Avenue","1IpSmgcN9F3KNa7j9JtAE4","Tell Me I'm A Wreck","203zTFd1zbfG0fiOG9OREv","spotify:track:203zTFd1zbfG0fiOG9OREv"
"897","Byline Bank Aragon Ballroom",2023-10-19,"Every Avenue","1IpSmgcN9F3KNa7j9JtAE4","Mindset","1ej2ir5g4uW20gdaK7YoXz","spotify:track:1ej2ir5g4uW20gdaK7YoXz"
"898","Byline Bank Aragon Ballroom",2023-10-19,"Every Avenue","1IpSmgcN9F3KNa7j9JtAE4","Only Place I Call Home","3v5KWngJgUAFEv4n2YDW18","spotify:track:3v5KWngJgUAFEv4n2YDW18"
"899","Byline Bank Aragon Ballroom",2023-10-19,"Every Avenue","1IpSmgcN9F3KNa7j9JtAE4","Where Were You","16vqgedwdsWbTJTDVvzetv","spotify:track:16vqgedwdsWbTJTDVvzetv"
"900","Byline Bank Aragon Ballroom",2023-10-19,"Every Avenue","1IpSmgcN9F3KNa7j9JtAE4","Girl Like That","1WSzpp62T99I7nvakx0b3j","spotify:track:1WSzpp62T99I7nvakx0b3j"
"901","Byline Bank Aragon Ballroom",2023-10-19,"Every Avenue","1IpSmgcN9F3KNa7j9JtAE4","Take Me Home Tonight","0gNnTBGRbFsoaRfoSHmzsX","spotify:track:0gNnTBGRbFsoaRfoSHmzsX"
"902","The Riviera Theatre",2023-10-19,"Polyphia","4vGrte8FDu062Ntj0RsPiZ","Playing God","6AhwAWzSlISc5ZvGonkgdN","spotify:track:6AhwAWzSlISc5ZvGonkgdN"
"903","The Riviera Theatre",2023-10-19,"Polyphia","4vGrte8FDu062Ntj0RsPiZ","ABC (feat. Sophia Black)","4c8TMfsKJIrRgCWs8LCEbQ","spotify:track:4c8TMfsKJIrRgCWs8LCEbQ"
"904","The Riviera Theatre",2023-10-19,"Polyphia","4vGrte8FDu062Ntj0RsPiZ","G.O.A.T.","0YPuRrM2NwzdtuShUKkts6","spotify:track:0YPuRrM2NwzdtuShUKkts6"
"905","The Riviera Theatre",2023-10-19,"Polyphia","4vGrte8FDu062Ntj0RsPiZ","Ego Death (feat. Steve Vai)","7xyvWSVkxaoLdSuEdgdhBe","spotify:track:7xyvWSVkxaoLdSuEdgdhBe"
"906","The Riviera Theatre",2023-10-19,"Polyphia","4vGrte8FDu062Ntj0RsPiZ","Bloodbath (feat. Chino Moreno)","2IMHE3XJcsqTIbSGOIY6Jy","spotify:track:2IMHE3XJcsqTIbSGOIY6Jy"
"907","The Riviera Theatre",2023-10-19,"DOMi & JD BECK","4UpA1KitN1RgIZVyWDbZ0U","PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)","6OquGsVTLqZHyxqG0PLwFz","spotify:track:6OquGsVTLqZHyxqG0PLwFz"
"908","The Riviera Theatre",2023-10-19,"DOMi & JD BECK","4UpA1KitN1RgIZVyWDbZ0U","TAKE A CHANCE (feat. Anderson .Paak)","2NZUXUA8gGmXXw5MayF63k","spotify:track:2NZUXUA8gGmXXw5MayF63k"
"909","The Riviera Theatre",2023-10-19,"DOMi & JD BECK","4UpA1KitN1RgIZVyWDbZ0U","SMiLE","1HJXdfuWc6IlKBMLtITaHD","spotify:track:1HJXdfuWc6IlKBMLtITaHD"
"910","The Riviera Theatre",2023-10-19,"DOMi & JD BECK","4UpA1KitN1RgIZVyWDbZ0U","TWO SHRiMPS (feat. Mac DeMarco)","3TcXC3cFAO8jmaoRrYd1a2","spotify:track:3TcXC3cFAO8jmaoRrYd1a2"
"911","The Riviera Theatre",2023-10-19,"DOMi & JD BECK","4UpA1KitN1RgIZVyWDbZ0U","BOWLiNG (feat. Thundercat)","3Sk51FK0sTdiRQN477u5oq","spotify:track:3Sk51FK0sTdiRQN477u5oq"
"912","The Salt Shed",2023-10-19,"Pretty Lights","4iVhFmG8YCCEHANGeUUS9q","Finally Moving","3WS7spXVlbeC5kjePmHMQW","spotify:track:3WS7spXVlbeC5kjePmHMQW"
"913","The Salt Shed",2023-10-19,"Pretty Lights","4iVhFmG8YCCEHANGeUUS9q","One Day They'll Know (ODESZA Remix)","4n6z0yh2ZpoGh0RNyGVu52","spotify:track:4n6z0yh2ZpoGh0RNyGVu52"
"914","The Salt Shed",2023-10-19,"Pretty Lights","4iVhFmG8YCCEHANGeUUS9q","Rainbows & Waterfalls","4bJbr3OZKvkFx57s2BIu8V","spotify:track:4bJbr3OZKvkFx57s2BIu8V"
"915","The Salt Shed",2023-10-19,"Pretty Lights","4iVhFmG8YCCEHANGeUUS9q","Hot Like Sauce","7zbq8RT5Kd3ExOGVTiUQbR","spotify:track:7zbq8RT5Kd3ExOGVTiUQbR"
"916","The Salt Shed",2023-10-19,"Pretty Lights","4iVhFmG8YCCEHANGeUUS9q","Only Yesterday","2M6tHJVrNXZta3Hsjbi70z","spotify:track:2M6tHJVrNXZta3Hsjbi70z"
"917","Metro",2023-10-19,"Divino Niño","2O2KJngZ80ZTK71HamDNYi","Foam","1MboJPXUvoSN18XB2nDoBr","spotify:track:1MboJPXUvoSN18XB2nDoBr"
"918","Metro",2023-10-19,"Divino Niño","2O2KJngZ80ZTK71HamDNYi","Quiero","0LLCHT7kYYjKrs4gD5WZPD","spotify:track:0LLCHT7kYYjKrs4gD5WZPD"
"919","Metro",2023-10-19,"Divino Niño","2O2KJngZ80ZTK71HamDNYi","Melty Caramelo","45ppU8k09DDHsQtTVgJjxb","spotify:track:45ppU8k09DDHsQtTVgJjxb"
"920","Metro",2023-10-19,"Divino Niño","2O2KJngZ80ZTK71HamDNYi","Cosmic Flower","4uNfXl3Hhyj4dSm4kuxP9g","spotify:track:4uNfXl3Hhyj4dSm4kuxP9g"
"921","Metro",2023-10-19,"Divino Niño","2O2KJngZ80ZTK71HamDNYi","Coca Cola","7CKM3atUhfa9Hbg8CHe5oA","spotify:track:7CKM3atUhfa9Hbg8CHe5oA"
"922","Metro",2023-10-19,"Victor Internet","6Ib0Di9b3kMxw9yD0DAyAC","Tinder Song","4fiaDQ6LPITpaGtpCpVeH7","spotify:track:4fiaDQ6LPITpaGtpCpVeH7"
"923","Metro",2023-10-19,"Victor Internet","6Ib0Di9b3kMxw9yD0DAyAC","I KNO V3","40nTASeelW8jhhEBA4xbZK","spotify:track:40nTASeelW8jhhEBA4xbZK"
"924","Metro",2023-10-19,"Victor Internet","6Ib0Di9b3kMxw9yD0DAyAC","Virgo","0nppYGsX12B6lftZw9EjtN","spotify:track:0nppYGsX12B6lftZw9EjtN"
"925","Metro",2023-10-19,"Victor Internet","6Ib0Di9b3kMxw9yD0DAyAC","CONVERSATION","1pqGwiN4oGvu5tg421QRXb","spotify:track:1pqGwiN4oGvu5tg421QRXb"
"926","Metro",2023-10-19,"Victor Internet","6Ib0Di9b3kMxw9yD0DAyAC","Reason","2HYwXruqHfHvKrn02yjBA1","spotify:track:2HYwXruqHfHvKrn02yjBA1"
"927","Metro",2023-10-19,"Heartgaze","6r5C5m57jRSpf2xE16ofxH","Lose myself","555IL7LT2vccL7GVMBV1pt","spotify:track:555IL7LT2vccL7GVMBV1pt"
"928","Metro",2023-10-19,"Heartgaze","6r5C5m57jRSpf2xE16ofxH","FREAKYGIRL","1sscAD9ROdWJxAdWhfZbTZ","spotify:track:1sscAD9ROdWJxAdWhfZbTZ"
"929","Metro",2023-10-19,"Heartgaze","6r5C5m57jRSpf2xE16ofxH","PRETENTIOUS","72nManCJoN7Dk08hwJAvkx","spotify:track:72nManCJoN7Dk08hwJAvkx"
"930","Metro",2023-10-19,"Heartgaze","6r5C5m57jRSpf2xE16ofxH","FUNERAL","61kbjVYzqcBhXV5cVCl21M","spotify:track:61kbjVYzqcBhXV5cVCl21M"
"931","Metro",2023-10-19,"Heartgaze","6r5C5m57jRSpf2xE16ofxH","DO NOT DISTURB","6jit2fJ5sjUHdX64eAHK5Z","spotify:track:6jit2fJ5sjUHdX64eAHK5Z"
"932","Metro",2023-10-19,"Heartgaze","6r5C5m57jRSpf2xE16ofxH","@CLOSEFRIENDS","6Fx5kFcfK0ttt4RlN8dJUU","spotify:track:6Fx5kFcfK0ttt4RlN8dJUU"
"933","The Vic Theatre",2023-10-19,"Ann Wilson","4lPDIYPFDs5gpcToUczJDs","Almost Paradise","6MzXkSZaFeeaOss1rJweXk","spotify:track:6MzXkSZaFeeaOss1rJweXk"
"934","The Vic Theatre",2023-10-19,"Ann Wilson","4lPDIYPFDs5gpcToUczJDs","Don't Tell Me (feat. Ann Wilson)","0oeJFU64zXTLV4GJXdADEG","spotify:track:0oeJFU64zXTLV4GJXdADEG"
"935","The Vic Theatre",2023-10-19,"Ann Wilson","4lPDIYPFDs5gpcToUczJDs","Surrender To Me - From ""Tequila Sunrise"" Soundtrack / Remastered","0Mqlf5OTGoeUgoeqL1Mzew","spotify:track:0Mqlf5OTGoeUgoeqL1Mzew"
"936","The Vic Theatre",2023-10-19,"Ann Wilson","4lPDIYPFDs5gpcToUczJDs","Stairway to Heaven (British Rock Symphony)","3KXISslJMxaW4ZIijQD84L","spotify:track:3KXISslJMxaW4ZIijQD84L"
"937","The Vic Theatre",2023-10-19,"Ann Wilson","4lPDIYPFDs5gpcToUczJDs","Ruler of the Night","0ZRGLh1F6ACLpxy7HUFTIz","spotify:track:0ZRGLh1F6ACLpxy7HUFTIz"
"938","The Vic Theatre",2023-10-19,"Tripsitter","34NWLW5d4yhwesh4qVJbGk","Bury Me","6lAyUxH56KrEDgYcwj8Hea","spotify:track:6lAyUxH56KrEDgYcwj8Hea"
"939","The Vic Theatre",2023-10-19,"Tripsitter","34NWLW5d4yhwesh4qVJbGk","Metamorphose","1qKYHd8G4n6bq2QrxY9RMS","spotify:track:1qKYHd8G4n6bq2QrxY9RMS"
"940","The Vic Theatre",2023-10-19,"Tripsitter","34NWLW5d4yhwesh4qVJbGk","Mourning Sea","3L60SOv8aHlmrjfO8E670X","spotify:track:3L60SOv8aHlmrjfO8E670X"
"941","The Vic Theatre",2023-10-19,"Tripsitter","34NWLW5d4yhwesh4qVJbGk","Teach","1TqXM8CDCEVrtQiCl15QFs","spotify:track:1TqXM8CDCEVrtQiCl15QFs"
"942","The Vic Theatre",2023-10-19,"Tripsitter","34NWLW5d4yhwesh4qVJbGk","The Dreamer","1q6NJtTisi3kOTOJzhIwFB","spotify:track:1q6NJtTisi3kOTOJzhIwFB"
"943","The Vic Theatre",2023-10-19,"Tripsitter","34NWLW5d4yhwesh4qVJbGk","Colorblind","0l0vGI1CMVbOtCfb9lPymJ","spotify:track:0l0vGI1CMVbOtCfb9lPymJ"
"944","Schubas",2023-10-19,"Subsonic Eye","6nRhwtv2bwuDvPijPCjcie","Cabin Fever","6fVqs3i2eH3SIT5gv4Ad0i","spotify:track:6fVqs3i2eH3SIT5gv4Ad0i"
"945","Schubas",2023-10-19,"Subsonic Eye","6nRhwtv2bwuDvPijPCjcie","Circle","2daQ1ffjbUgZxzrxQSQb71","spotify:track:2daQ1ffjbUgZxzrxQSQb71"
"946","Schubas",2023-10-19,"Subsonic Eye","6nRhwtv2bwuDvPijPCjcie","J-O-B","0mB5B0k4AFo35yofnu9V8X","spotify:track:0mB5B0k4AFo35yofnu9V8X"
"947","Schubas",2023-10-19,"Subsonic Eye","6nRhwtv2bwuDvPijPCjcie","Cosmic Realignment","2JPZFolVoxO4XU3SJH89tZ","spotify:track:2JPZFolVoxO4XU3SJH89tZ"
"948","Schubas",2023-10-19,"Subsonic Eye","6nRhwtv2bwuDvPijPCjcie","Performative","7CC4RWMqaw6rUChy67crpm","spotify:track:7CC4RWMqaw6rUChy67crpm"
"949","Schubas",2023-10-19,"Subsonic Eye","6nRhwtv2bwuDvPijPCjcie","Bug In Spring","1LPAVQhKehTpBBNaK6yDbL","spotify:track:1LPAVQhKehTpBBNaK6yDbL"
"950","Schubas",2023-10-19,"Cusp","07nDyiBj44NtwrqJJ54Or8","Ok","5ARisXQ0Doag328T6OU0mr","spotify:track:5ARisXQ0Doag328T6OU0mr"
"951","Schubas",2023-10-19,"Cusp","07nDyiBj44NtwrqJJ54Or8","You Can't Do It All","0cY5KrVynXT6jO63N5IqXi","spotify:track:0cY5KrVynXT6jO63N5IqXi"
"952","Schubas",2023-10-19,"Cusp","07nDyiBj44NtwrqJJ54Or8","Limited Edition","5TCdY2GCli6H0gNJYruW4f","spotify:track:5TCdY2GCli6H0gNJYruW4f"
"953","Schubas",2023-10-19,"Cusp","07nDyiBj44NtwrqJJ54Or8","Dead Things Talk","0cQ7Da1PHAnojuEAtiYDRl","spotify:track:0cQ7Da1PHAnojuEAtiYDRl"
"954","Schubas",2023-10-19,"Cusp","07nDyiBj44NtwrqJJ54Or8","Win","3sUQvqqAs4Z5EMSVWDrAgy","spotify:track:3sUQvqqAs4Z5EMSVWDrAgy"
"955","Chop Shop",2023-10-19,"HXLT","47ruFU1k0xoHCCEO4AAOXU","Perfect","3kLye4hViug7G2y7iVe9x9","spotify:track:3kLye4hViug7G2y7iVe9x9"
"956","Chop Shop",2023-10-19,"HXLT","47ruFU1k0xoHCCEO4AAOXU","AMBULANCE FREESTYLE II","4r5biKaqMUdFhBmS62dqpW","spotify:track:4r5biKaqMUdFhBmS62dqpW"
"957","Chop Shop",2023-10-19,"HXLT","47ruFU1k0xoHCCEO4AAOXU","Hangman","0Sw8XyT7OVi1V2xVWC7dRM","spotify:track:0Sw8XyT7OVi1V2xVWC7dRM"
"958","Chop Shop",2023-10-19,"HXLT","47ruFU1k0xoHCCEO4AAOXU","925","0hSyRmCUj4I17Vt9ZCTsLb","spotify:track:0hSyRmCUj4I17Vt9ZCTsLb"
"959","Chop Shop",2023-10-19,"HXLT","47ruFU1k0xoHCCEO4AAOXU","Guitar","3DjiN4Q16JS7uODibFpPqM","spotify:track:3DjiN4Q16JS7uODibFpPqM"
"960","Byline Bank Aragon Ballroom",2023-10-20,"Men I Trust","3zmfs9cQwzJl575W1ZYXeT","Show Me How","01TyFEZu6mHbffsVfxgrFn","spotify:track:01TyFEZu6mHbffsVfxgrFn"
"961","Byline Bank Aragon Ballroom",2023-10-20,"Men I Trust","3zmfs9cQwzJl575W1ZYXeT","Oncle Jazz","204t5SErksNRHRhU52g5JF","spotify:track:204t5SErksNRHRhU52g5JF"
"962","Byline Bank Aragon Ballroom",2023-10-20,"Men I Trust","3zmfs9cQwzJl575W1ZYXeT","Tree Among Shrubs","4JYJU761kWJEK91hyug33F","spotify:track:4JYJU761kWJEK91hyug33F"
"963","Byline Bank Aragon Ballroom",2023-10-20,"Men I Trust","3zmfs9cQwzJl575W1ZYXeT","Numb","6Ijmj8Z0L31hCp5pLZnT5U","spotify:track:6Ijmj8Z0L31hCp5pLZnT5U"
"964","Byline Bank Aragon Ballroom",2023-10-20,"Men I Trust","3zmfs9cQwzJl575W1ZYXeT","Sugar","2joEpsXflccZD0ZwKEdz5m","spotify:track:2joEpsXflccZD0ZwKEdz5m"
"965","Byline Bank Aragon Ballroom",2023-10-20,"TOPS","2SdK1QDmZIP2hk94rSaLl9","Petals","3Z6HMD0zTxTUqrmh9ZoIib","spotify:track:3Z6HMD0zTxTUqrmh9ZoIib"
"966","Byline Bank Aragon Ballroom",2023-10-20,"TOPS","2SdK1QDmZIP2hk94rSaLl9","Way to be Loved","3wO7lEbQYuxxEXmwfk335E","spotify:track:3wO7lEbQYuxxEXmwfk335E"
"967","Byline Bank Aragon Ballroom",2023-10-20,"TOPS","2SdK1QDmZIP2hk94rSaLl9","Dayglow Bimbo","4nSzkb7SZQ40XX8iwHHLx4","spotify:track:4nSzkb7SZQ40XX8iwHHLx4"
"968","Byline Bank Aragon Ballroom",2023-10-20,"TOPS","2SdK1QDmZIP2hk94rSaLl9","Outside","6E3awekagAc8qMIXeDwfeY","spotify:track:6E3awekagAc8qMIXeDwfeY"
"969","Byline Bank Aragon Ballroom",2023-10-20,"TOPS","2SdK1QDmZIP2hk94rSaLl9","I Feel Alive","5BL5JIhruwOhrRZd3Djoqs","spotify:track:5BL5JIhruwOhrRZd3Djoqs"
